101	#中国尊#@中国，北京O网页链接
102	李健#不止是李健演唱会#年末总结，2019年，从上海站起，追了苏州，合肥，杭州氧气音乐节，广州，深圳，北京，南京，共8场，幸福的旅程！
103	#腾讯新闻#猪猪说娱乐:肖战北京台春晚宣传片～战：找呀找呀找幸福，找到幸福在这里，北京台看春晚，北京春晚好幸福！O猪猪说娱乐：肖战北京台春晚宣传片～战：找呀找呀找幸福，找到幸福在这里，北京台看春晚，北京春晚好幸福！L#肖战#肖战北京台春晚宣传片～战：找呀找呀找幸福，找到幸福在这里，北京台看春晚，北京春晚好幸福！来自@腾讯新闻
104	北京政治中心，上海经济中心，广州贸易中心，香港金融中心，#东北洗浴中心#哦吼～
105	#矢野浩二捐赠13万个口罩#在日本节目中矢野浩二尝试老北京羊蝎子，称是第一次听说羊蝎子原来就是羊脊骨，不得不承认矢野浩二的普通话越来越好，和老北京人在一起还说起了儿化音L日本节目：矢野浩二吃老北京羊蝎子，和老北京一起也说儿话音了！
88	我正在快手看北京青年钓具大福的直播，一起来看！#记录世界记录你#O北京青年钓具大福的快手直播
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
106	应对新型肺炎，各国纷纷采取措施：意大利总理孔特31日宣布，该国将进入国家紧急状态，地方政府有更大权力采取措施应对疫情。计划持续六个月，已拨款约500万欧元应对病毒疫情。稍早前意大利宣布禁飞往来于中意的航班。新加坡政府宣布自2月2日起，禁止所有过去14天曾到访中国大陆的旅客入境及过境，无论国籍。俄罗斯宣布发现两例新型冠状病毒感染病例；关闭往返中国的所有航线（俄航的北京上海广州和香港航班除外。祖国反黑站#湖北红十字会拨付第一批2亿元资金##湖北将适当延长春节假期#
59	#抗击肺炎关爱医护#赠人玫瑰，手有余香。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#希望在大大的世界里，付出一点点温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会疫情一线医护•守护者后盾行动
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
107	#郑爽一家北京春晚彩排#期待小爽！没想到郑爽不仅演技不错，唱歌也好好听，这首《下一秒》简直唱到我心坎里了，人美歌甜，笑起来真的好好看，感觉可以治愈一切，忍不住跟着一起笑，满满的都是回忆，爱了爱了！L郑爽双十一晚会唱歌，人美歌甜，小爽今晚真的好美
108	3333+第1130天#睡醒后的感慨#2020年1月15日，周三，农历腊月二十一。今天的杭州，我们在阴雨绵绵之中送别亲人。来自各地的亲友因此汇聚到一起，也忆起了很多往事…此刻，我们回到了北京家中。旅途中，我一直酣睡；到京后，北京那熟悉的、朴素的冷，让我觉得确实无法与南方刺骨的阴冷相提并论。在北京过冬是幸福的，今晚外面-12℃，在家里则24℃，汗衫短裤足矣。苦与乐，都是相对的。生活，贵在知足和感恩。如今的我，开始放下那些讨巧的想法，开始看淡那些虚荣和浮华，而更加在意事件背后的动机与发心。别人的误会，我逐渐地不在意了；每个人有自己的苦，有自己的局限，让他人突破自身格局而理解自己——这本身就是虚妄的念头，所以，在这方面我就越来越懒了——懂的人自然懂，其他的事情就放手吧，自己的所思所想、所做所为老天爷都是知道的。那就坦荡荡地往前走吧，不需要知道明天是什么样子，因为能把握的，只有今天，只有此时此刻！晚安
107	#郑爽一家北京春晚彩排#期待
109	北京租房急！求租宋家庄附近主卧带独卫有合适房源联系我#北京租房#
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#希望在大大的世界里，付出一点点温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#希望在大大的世界里，付出一点点温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#赠人玫瑰，手有余香。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
110	#双黄连可抑制新型冠状病毒#以前北京一到流感季我就感冒我妈就让我喝双黄连口服液亦或者抗病毒口服液真是超人妈妈
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#希望在大大的世界里，付出一点点温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
111	#京鄂巾帼共御疫情#为爱前行，我一直在路上。我在“京鄂巾帼共御疫情”项目捐款成功！@北京妇女儿童发展基金会http://t.cn/A6PXxvYt
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#涓滴之水成海洋，颗颗爱心变希望。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#希望在大大的世界里，付出一点点温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
90	#肖战北京台春晚代言人#虽然我恨不得天天有肖战的新物料，天天有肖战的新歌可以听，新造型可以看，但是今天看了言冰云上线后的2集庆余年以后，我还是想把肖战绑去横店。2019年很累是真的，好好休息，但是请一定清晰认知您所拥有的一切如果拍少了戏是有多么的暴殄天物！@X玖少年团肖战DAYTOY万万没想到这么爱你的我2020年第一天就开始催工作了，我有罪不过就算说一万句，最后还是您当家作主，什么都听您的2020年一定稳稳当当顺顺利利红红火火，又红又火🔥您的心愿全都实现！
79	#王俊凯期末北电公演##王俊凯期末北电公演#王俊凯参加北京电影学院期末考试汇报演出扮演话剧《日出》中的店小二“小顺子”，是演员凯，演技也是真的棒，角色诠释的淋漓尽致怎么那么优秀
80	【#多地启动一级响应#】1月23日至24日，浙江、广东、湖南、湖北、安徽、天津、北京、上海、重庆、四川、江西、云南、贵州、山东、福建、广西已先后启动重大突发公共卫生事件一级响应。
112	#防控疫情我们在一起#我们一起！！！！！武汉加油，中国加油，世界加油在北京的你也要好好的！！！！
113	#新型肺炎已致湖北17人死亡#武汉...要像北京学习呀
114	#北京新增4例确诊新型肺炎病例#挺住啊🙏🙏🙏🙏
115	问下“一套北京三环附近的房产就可换来一架中国制造的运-12飞机，和一次环球飞行的机会…”给愿意换呢？有两个人他们做了✊而且“旅游世界各地八年，而且回来时竟然赚了两个亿💰”#跟新浪看热点#O中国最牛夫妻，卖掉上亿家产旅游8年，回国后却发现还赚了2个亿
116	#武汉新型肺炎患者救治均由政府买单#今天，国家卫健委发布通报：2020年1月20日0-24时，我委收到国内3省（区、市）报告新增新型冠状病毒感染的肺炎确诊病例77例（湖北省72例，上海市2例，北京市3例）；9省（区、市）报告新增疑似病例27例（广东省4例，四川省1例，云南省1例，上海市7例，浙江省10例，安徽省1例，海南省1例，贵州省1例，宁夏回族自治区1例）。截至20日24时，我委收到国内4省（区、市）累计报告新型冠状病毒感染的肺炎确诊病例291例（湖北省270例，北京市5例，广东省14例，上海市2例）；14省（区、市）累计报告疑似病例54例（湖北省11例，广东省7例，四川省3例，云南省1例，上海市7例，广西壮族自治区1例，山东省1例，吉林省1例，安徽省1例，浙江省16例，江西省2例，海南省1例，贵州省1例，宁夏回族自治区1例）。收到日本通报确诊病例1例，泰国通报确诊病例2例，韩国通报确诊病例1例。目前追踪到密切接触者1739人，已解除医学观察817人，尚有922人正在接受医学观察。
46	#电视剧我在北京等你#逐梦路上，“等”你同行！#电视剧我在北京等你#
43	#北京新增5例新型肺炎病例##北京新增5例新型肺炎病例#身在北京的我，表示很恐慌。
43	#北京新增5例新型肺炎病例#三大通讯运营商发信息提示提示吧！好多人不玩微博的特别是年纪大的人。我认为真的很有必要
47	#北京卫健委回应暴力伤医事件#真让人心寒
47	#北京卫健委回应暴力伤医事件#医患关系的出路在哪里呀？
86	#北京朝阳医院医生被砍伤#问题有点大，是谁的问题呢？怎么解决呢？
47	#北京卫健委回应暴力伤医事件#死刑！死刑！！这我都觉得不够！！！！干脆跟古代一样剁成肉酱四分五裂算了！！！什么狗屁患者家属，以后自己在家看病吧！贱不贱！！！一下子毁了人家医生的一切，你拿什么来赔！！！！中国这样的人才要不您见一个砍一个得了！！！！艹去死！！！！妈的陶勇医生要是拿不了手术刀你TM给我去死！！！
117	转//#看点快报#《突发！北京朝阳医院多名医护人员被砍伤》O网页链接
71	#2020年北京高考时间变为4天#你准备好了么
118	#周杰伦演唱会#没买天津场我要后悔死了后悔的我睡不着，北京场什么时候啊？上半年会有吗
119	范丞丞🍊#范丞丞LIKEAFAN#2020/01/18北京雾转多云-4℃～2℃入冬后的连绵阴雨天，是一年中最让人难以招架的季节。打开天气预报，掰着手指头数下个晴天何时到来。而你，就像把我们的这种心思了然于心一样，总会在每一个想举手投降的时刻，带来新鲜美好的事物来补足我们心灵的慰藉。明天是周末但也要出勤的日子，也是过年前的工作日倒计时啦。靠着今天小丞远程发射的可爱光波大家都充满电，再接再厉呀～今夜好梦，宝贝——————每日多省今天我做完任务了吗？今天我努力控评了吗？今天我努力轮博了吗？今天我超话打榜了吗？——————🔔【每日任务检查】1️⃣超话签到范丞丞2️⃣任务汇总(一定要检查)：O网页链接3️⃣【寻艺签到】——O网页链接4️⃣【轮博重点】⭐——O网页链接转➕赞➕评‼️欢迎加入站站：控评群招新O网页链接数据站招新O网页链接晚安，丞丞晚安，丞星@范丞丞Adam0616
120	#三魅影#小细节北京末场返场的时候前排观众送了个面具，JOJ就把面具放到了钢琴上于是最后退场后舞台就是这样…巧合，但这的布景效果太绝了
89	#北京2月2日婚姻登记预约#还记得2013年1月4号当初大家都说要那个日子登记然而七年过去了我依然单身现在出来个20200202我能说什么
121	#北京教委#举报优胜教育设置种种障碍拖延退还学员费用。
122	《四条汉子》#书香商院打卡#1872107《四条汉子》是一部描写北京市民的小说，它用显微镜去观察琐碎的生活细节和渺小的人生困境，以浓厚的生活气息和淡淡的喜剧效果、切实的人生内涵，凸现了心地善良的城市平民张大民一家人追求平凡的幸福生活的过程。作者以自然主义表现方式，把生活中的无奈还原得非常充分。生老病死、偶然意外、亲人之间的相互伤害……@山大商院图书馆
123	FASHIONMAKEUP.@豆本豆造型工作室【婚礼日·新娘跟妆】时间检验深情真正深沉的爱从来不需要张扬··#北京上海宁波温州无锡杭州婚礼跟妆#
46	#电视剧我在北京等你#逐梦路上，“等”你同行！#电视剧我在北京等你#
59	#抗击肺炎关爱医护#赠人玫瑰，手有余香。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
111	#京鄂巾帼共御疫情#小善意，大温暖。我在“京鄂巾帼共御疫情”项目捐款成功！愿点滴之举温暖更多心灵。@北京妇女儿童发展基金会http://t.cn/A6PXxvYt
59	#抗击肺炎关爱医护#涓滴之水成海洋，颗颗爱心变希望。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#赠人玫瑰，手有余香。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#希望在大大的世界里，付出一点点温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#希望在大大的世界里，付出一点点温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#赠人玫瑰，手有余香。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
124	#鹿晗陈柏霖屈楚萧宁泽涛#1月16日北京某品牌腕表发布会鹿晗陈柏霖屈楚萧宁泽涛等，有名额
59	#抗击肺炎关爱医护#希望在大大的世界里，付出一点点温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
125	#北京除必需行业企业2月10日上班#晚上公司已经把排班表发了，还没收到放假信息，我好难啊！
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
111	#京鄂巾帼共御疫情#为爱前行，我一直在路上。我在“京鄂巾帼共御疫情”项目捐款成功！@北京妇女儿童发展基金会http://t.cn/A6PXxvYt
126	#全国确诊新型肺炎病例#好好的，快到春节了，干嘛出这档子事儿啊…北京10例…🙏🙏🙏快停止吧过个好年
127	woc，我有点害怕了#北京确诊10例新型肺炎病例#
46	#电视剧我在北京等你#逐梦路上，“等”你同行！#电视剧我在北京等你#
43	#北京新增5例新型肺炎病例#在北京的我瑟瑟发抖，转播也太快了吧！！！没买到N95的口罩😷只买到了普通医用口罩和3M
46	#电视剧我在北京等你#逐梦路上，“等”你同行！#电视剧我在北京等你#
128	#怎样看待反向春运现象#春节的北京不再是空城了，求求你们还是回家吧，二环路上终于可以开80迈了，你们又反向过节了北京人真的是需要一点点空间。希望不要被骂。心里话都各回各家，过年吧。80年代的老北京，公交车都是电车，满大街的跑，从来不堵车。
129	#和cheese的糖分日常#今天看到秦老师夏天短袖的照片阳光打在他脸上的时候想到去年夏天我也是感受着同样的温度在北京过着每一个对我来说有些难熬得日子冬天过于冷了下一次穿着短袖短裤的时候我能开开心心的享受夏天见到想见的你和带着阳光朝我走来的他吗🌿@一罐起司糖
130	#新浪看点#蒋介石后裔初次回北京，机场记者访问，三句未落就潸然泪下O蒋介石后裔初次回北京，机场记者访问，三句未落就潸然泪下
131	博爱精神【女大学生列车熟睡被猥亵1小时涉事男子：一时冲动】2019年2月13日，由烟台发往北京K286次列车上，一名女大学生从卧铺车厢跑出找乘警报案，称有人对她猥亵。根据女大学生描述，乘警找到涉事男子。男子供述，因一时冲动，猥亵对方长达1小时。O网页链接#博爱精神#
132	武磊获2019中国金球奖，连续两年荣膺该奖项#武磊#1月17日讯2019中国金球奖颁奖典礼今日在北京举行，效力于西甲西班牙人的中国球员武磊荣获男子金球奖。中国金球奖2017年创办，第一届金球奖由冯潇霆获得。2018年武磊首次收获中国金球奖，此番获奖是他连续第二次收获该奖项。上赛季，武磊在西甲出场16次，为鹦鹉军团贡献了3球1助攻，帮助球队斩获联赛第七，成功闯入欧联杯。本赛季至今，武磊各项赛事收获6粒进球和1次助攻，其中在西甲面对巴塞罗那的比赛中，武磊在比赛最后时刻为西班牙人攻入绝平进球，他也由此成为第一位攻破巴塞罗那球门的中国球员。
133	#百姓网#我刚在百姓网看到条不错的信息“2020年北京春节假期相亲会（北京土著）专场相亲会”，大家觉得呢？O网页链接
125	【#北京除必需行业企业2月10日上班#】北京市政府发布关于新型冠状病毒感染的肺炎疫情防控期间本市企业灵活安排工作的通知，明确提出：在2020年2月9日24时前，本市行政区域内疫情防控必需（药品、防护用品以及医疗器械生产、运输、销售等行业）、保障城市运行必需（供水、供电、油气、通讯、市政、市内公共交通等行业）、群众生活必需（超市卖场、食品生产和供应、物流配送、物业等行业）、重点项目建设施工以及其他涉及重要国计民生的相关企业应当安排职工正常到单位上班。对确因工作需要于2020年2月9日24时前正常到单位上班的职工，各企业应当对其加强体温检测和健康防护，及时报告相关信息，做到防护工作全员覆盖。（北京日报）
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
134	#天津延期#大天津抄作业能认真点吗？北京已经发布了，你也赶紧的呀！快快快！已经在准备回程了，快点出消息，我们就可以再安排了！
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#赠人玫瑰，手有余香。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#希望在大大的世界里，付出一点点温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#涓滴之水成海洋，颗颗爱心变希望。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#涓滴之水成海洋，颗颗爱心变希望。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
111	#京鄂巾帼共御疫情#希望在大大的世界里，付出一点点温暖。我在“京鄂巾帼共御疫情”项目捐款成功！@北京妇女儿童发展基金会http://t.cn/A6PXxvYt
59	#抗击肺炎关爱医护#赠人玫瑰，手有余香。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#希望在大大的世界里，付出一点点温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
111	#京鄂巾帼共御疫情#希望在大大的世界里，付出一点点温暖。我在“京鄂巾帼共御疫情”项目捐款成功！@北京妇女儿童发展基金会http://t.cn/A6PXxvYt
59	#抗击肺炎关爱医护#涓滴之水成海洋，颗颗爱心变希望。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
135	#申请北京延时返工#帮着带带话题吧，这也太惨了，今年都是什么魔幻现实？春节空城期都破百，哪里来的自信这么早返工？怕落后武汉太多要永争第一？
136	#应当让返京人员自由地进入小区#第一，别说多辛苦，不是我们求着你们来这里上班的，你们的家乡是所有人离了北京就活不了了吗，有本事的人在哪儿都有本事；第二，惨还是北京人惨，一边被骂一边担风险，说你是首都人应该有担当的，请把你家大门常打开，记得接收患者哟；第三，北京不仅仅是首都，它也是北京人唯一的家，我不骂你和你家，请你也尊重我的家人和我们的家
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#赠人玫瑰，手有余香。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#赠人玫瑰，手有余香。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#希望在大大的世界里，付出一点点温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
137	#致敬消防英雄#小善意，大温暖。我在“助力消防安全让悲剧不再发生”项目捐款成功！愿点滴之举温暖更多心灵。@北京市众安公益基金会助力消防安全守护消防勇士
59	#抗击肺炎关爱医护#希望在大大的世界里，付出一点点温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
90	#肖战北京台春晚代言人#
59	#抗击肺炎关爱医护#希望在大大的世界里，付出一点点温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#涓滴之水成海洋，颗颗爱心变希望。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会疫情一线医护•守护者后盾行动
138	#新阳光闪光侠#予人为乐，与己而乐。我在“新阳光闪光侠”项目捐款成功！@北京新阳光慈善基金会新阳光闪光侠
139	#百花迎春#百花迎春中国文联春晚艺人：青年流量明星朱一龙肖战导演明星超200位）时间：2020年1月8日地点：北京人民大会堂实名邀请函不接受口头预定
79	#王俊凯期末北电公演#北京腔儿
140	#北京妇产医院首个20后宝宝#80后突然觉得好老了
59	#抗击肺炎关爱医护#赠人玫瑰，手有余香。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#希望在大大的世界里，付出一点点温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#涓滴之水成海洋，颗颗爱心变希望。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#涓滴之水成海洋，颗颗爱心变希望。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#希望在大大的世界里，付出一点点温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
141	【#男子乘公交不戴口罩并辱骂乘务员被拘#】据@北京公交警方消息，1月29日，韩某（男，41岁）在乘坐616路公交车时，乘务管理员提示其应佩戴口罩乘车，其不听劝阻并辱骂乘务管理员。北京公交警方经工作将韩某查获。1月31日，韩某因侮辱他人被北京公交警方依据《中华人民共和国治安管理处罚法》予以行政拘留。警方提示，当前正值新型冠状病毒肺炎疫情防控的关键时期，对于公然侮辱工作人员、扰乱公共秩序等不法行为，警方将坚决依法处理。
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#赠人玫瑰，手有余香。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#涓滴之水成海洋，颗颗爱心变希望。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
