不由得	1.000
慈爱	0.999
铁板一块	0.999
混乱	0.800
打压	0.837
以其人	0.999
还治其人之身	0.999
未雨绸缪	0.836
博尔顿	0.999
盗取	1.000
专利	1.000
国与国	0.959
一哄而上	0.924
猪肉	0.870
南北朝	1.000
出名	0.926
流芳千古	1.000
比如说	0.952
北魏	1.000
崔浩	1.000
高允	1.000
宋	0.981
刘欲	1.000
大将	1.000
檀道	1.000
运	0.778
数学家	1.000
祖冲之	1.000
著	0.500
水经注	1.000
郦道元	1.000
遗臭万年	1.000
陈末帝	1.000
陈叔宝	1.000
最深	0.842
汉族人	1.000
字文远	1.000
家传	1.000
科学知识	1.000
华林学	1.000
学术活动	1.000
任过	1.000
徐州	1.000
镇江市	1.000
公府	1.000
参军	1.000
娄县	1.000
昆山市	1.000
谒者	1.000
仆射	1.000
水校尉	1.000
陈霸先	1.000
兴国	0.333
小字	1.000
法生	1.000
陈朝	1.000
开国	1.000
皇帝	0.991
王僧辩	1.000
平定	1.000
侯景之	1.000
北齐	1.000
夺梁	1.000
历史名人	1.000
建瓯市	0.663
徐墩	0.663
岭头	0.663
村是	0.663
全村	0.663
相亲相爱	0.831
事与愿违	0.663
从前	0.779
一一	0.786
村长	0.380
不惜	0.831
巨款	0.394
每家每户	0.817
拉票	0.887
罗铮	1.000
听出	1.000
一语双关	1.000
试探	1.000
礼貌	0.483
道谢	1.000
就让	0.748
阁下	1.000
世界大国	1.000
合则两利	1.000
分则	1.000
两害	1.000
自从	0.752
应有	0.941
除非	0.652
贵国	1.000
笑呵呵	1.000
绵里藏针	1.000
中之意	1.000
言	0.954
爱好和平	1.000
外交政策	0.997
对付	1.000
恐怖组织	1.000
这番	1.000
论调	0.500
干政	1.000
民主	0.980
而战	1.000
罗先生	1.000
港府	0.008
外交	0.768
护照	0.013
持有人	0.012
免签	0.008
访港	0.015
香港特区政府	0.405
即日起	0.471
免	0.132
中央人民政府	0.015
美方	0.915
反制	0.714
特区政府	0.593
生效	0.299
留在	0.689
驻外	0.482
使领馆	0.556
外交部	0.781
奉劝	0.849
政客	0.959
尊重事实	0.797
震惊	0.611
原作	0.238
台灣	0.238
之胱	0.238
泌尿科	0.238
診所	0.238
老培	0.238
亨利	1.000
基辛格	1.000
活化石	1.000
撤职	0.992
驯服	0.997
美国有线电视新闻网	0.800
CNN	0.826
众议院	0.200
外交事务	0.000
听证会	0.758
罗伯特	0.500
雷德	0.000
菲尔德	0.000
喊话	0.649
缺货	0.532
元首	0.971
天团	0.947
大校	0.787
张图	0.507
粉籍	1.000
吃瓜	0.690
粉圈	0.998
巴粉们	1.000
开外	1.000
老老实实	0.369
瓜	0.718
事超话	1.000
别带	1.000
巴粉	1.000
迪圈	0.011
剧超舞	0.011
很欢	0.011
速去	0.011
冷巴	0.011
一急	0.011
无心	0.775
无暇	0.722
不屑于	0.775
虚假	0.629
留学人员	0.588
航空运输	0.451
保障机制	0.451
农夫	0.315
外媒	0.754
缺陷	0.790
称为	0.663
施恩	0.108
咱有	0.055
动机	0.703
帮出	0.108
现代版	0.108
新察馆	0.108
埃塞	0.003
留学生	0.808
埃塞俄比亚	0.292
答记者问	0.212
中转	0.251
驻埃塞	0.003
使馆	0.453
全体人员	0.003
立即行动	0.004
领事	0.001
其为	0.334
食宿	0.003
妥善安置	0.003
搭乘	0.501
增开	0.001
视点	0.804
华春莹	0.997
英美	0.711
甩	0.874
这锅	0.995
等国	0.944
本国	0.999
甩锅	0.929
后会	0.995
中国外交部	0.998
多天	0.775
叫嚣	0.998
心虚	0.486
愧疚	0.812
外交学院	1.000
袁南生	1.000
愤青	1.000
亡国	1.000
锐评	0.999
借题发挥	1.000
算计	1.000
一天两天	0.569
运送	0.331
炒作	0.722
施加	0.994
例行	0.594
诘问	1.000
袖手旁观	1.000
无动于衷	1.000
几位	0.767
重申	0.684
中华民族	1.000
投桃报李	1.000
非常简单	0.571
挽救	1.000
地缘	1.000
沟通交流	1.000
实事求是	0.994
加以解决	1.000
政治化	0.986
莫让	1.000
玷污	1.000
汝嫣	1.000
回访	0.508
清风	1.000
缕缕	1.000
拂	1.000
撷采	1.000
醪	1.000
郊游	1.000
邀	0.635
亲友	0.400
莫负	1.000
春景	1.000
秦时	1.000
弄玉	1.000
祝汝嫣	1.000
劳动节	0.768
好时光	1.000
澳	0.654
外长	0.351
胁迫	0.518
从何	0.518
奇才	1.000
顾维钧	1.000
焦点	0.984
外交家	0.999
无门	1.000
困境	0.860
意	1.000
四国	0.833
俨然	1.000
操纵者	1.000
大清	1.000
晚期	1.000
腐朽没落	1.000
灭亡	1.000
甲午海战	1.000
清王朝	1.000
招魂	1.000
国民党	1.000
冷战	0.719
美台	1.000
条约	1.000
蒋介石	1.000
统治集团	1.000
一己	1.000
私利	1.000
不顾	0.832
三十年	0.995
封锁	0.604
制裁	0.965
蒋匪	1.000
余孽	0.607
阻拦	0.986
残兵败将	1.000
武装力量	1.000
不堪一击	0.958
投靠	1.000
美日	1.000
牵制	1.000
梧桐	1.000
复兴	0.998
世界大战	1.000
蒋	0.975
匪军	1.000
歼灭	1.000
敦促	0.956
中美关系	0.983
iG	0.782
电子竞技	0.870
歪个	0.536
fpx	0.536
星球大战	0.985
起义	0.985
阿诺德	0.985
星区	0.985
软管	0.985
云城	0.985
玩家	0.610
走私者	0.985
猎人	0.985
义军	0.985
游击队	0.985
外交官	0.985
赌徒	0.985
队伍	0.788
战斗	0.960
普通话	0.379
溜溜	0.932
CRI	0.999
日语	0.991
安倍	0.999
首相	0.724
な	0.862
前向	0.999
評	0.999
価	0.999
＝	0.791
趙	0.999
堅報	0.999
近年	1.000
関	0.999
係	0.954
軌道	0.999
戻	0.999
両	0.999
指導者	0.999
新時代	0.999
ふ	0.999
わ	0.999
つ	0.999
共通	0.999
認識	0.999
る	0.556
こ	0.350
れ	0.525
け	0.524
っ	0.350
願	0.610
述	0.999
笔记	0.853
007D	0.999
diplomat	0.999
diplomatist	0.999
多用	0.999
前者	0.999
川普	1.000
原生	1.000
给与	1.000
无偿	0.799
至于	0.853
本土	0.421
犬吠	0.533
吵个	1.000
能干	0.618
抹黑	0.866
蓬佩奥	0.968
一再	0.845
污名	0.779
多国	0.785
毒株	0.943
变异	1.000
路透社	0.868
汪文斌	1.000
妥善处理	0.670
往来	0.479
环球网	0.876
小周	0.431
扶	0.480
挑床	0.881
谈兵	0.951
发廊	0.919
洗头妹	0.919
随便	0.620
戴森	0.919
考过	0.378
嘤	0.678
玩游戏	0.822
脏话	0.392
出門	0.106
心痛	0.823
pencil	0.968
好贵	0.984
张韶涵	1.000
人唱	1.000
梦然	1.000
逊色	1.000
ง	1.000
没会	0.017
伺候	0.341
柯基	0.017
逮住	0.017
饥寒交迫	0.017
中上	0.017
送进去	0.017
斜眼	0.017
🔪	0.017
筛子	0.017
阿部	0.777
亮平	0.773
孟美岐	1.000
歌舞	1.000
欣慰	1.000
会通	0.885
交	0.616
社保	0.765
再考	0.639
迪迪	1.000
口念慈	0.852
菴	0.852
夢見	0.683
喜歡	0.301
告白	0.807
爱饭	0.743
۶	0.743
ꈨ	0.743
ຶ	0.743
ꎁ	0.743
升天	0.871
不杠	1.000
甜而不腻	1.000
好棒	0.982
猜猜	0.831
❓	0.696
模仿	0.743
王艺瑾	1.000
可盐	1.000
可甜	1.000
飒	1.000
原价	0.506
买过	0.435
🧱	0.519
贵子	0.519
晚课	0.999
鱿鱼	0.261
左手边	0.999
婕	0.999
右手边	0.999
黑黑	0.999
发卡	0.999
着凉	0.999
肚肚	0.999
疼缩	0.999
被子	0.505
透风	0.999
苗苗	1.000
璐	0.999
一到	0.567
冰手	0.999
冰脚	0.999
稀罕	0.936
讨来	0.936
丢	0.714
不非	0.936
强求	0.645
人教	0.936
再也不会	0.851
注在	0.936
不相干	0.936
遛狗	0.770
遛	0.959
太绝	1.000
如懿传	0.667
超棒	1.000
出戏	1.000
高估	1.000
演得	1.000
流露出来	1.000
大满贯	1.000
实至名归	1.000
他演	1.000
人物性格	1.000
迅演	1.000
阿如	1.000
背叛	1.000
顿饭	1.000
突感	1.000
从中	0.660
隐忍	1.000
破罐子破摔	1.000
奋力	0.936
一击	1.000
傻瓜	0.988
快快乐乐	0.935
自由自在	0.993
崔梓铉	0.059
ps	0.453
打脸	0.674
這場	0.245
全坐	0.245
滿	0.245
雖然	0.351
準備	0.230
還是	0.213
我頭	0.245
痛	0.785
眼妆	0.679
好大	0.632
决心	0.958
公证	1.000
推荐信	1.000
能成	0.988
格大	1.000
城堡	1.000
哈利波	1.000
好意思	0.400
开灯	0.001
语	0.315
王哥	0.690
脚痛	0.416
上飞	0.989
染个	0.123
灰	0.595
蓝毛	0.123
染	0.372
我染	0.123
马急	0.909
平顺	1.000
PDD	1.000
波一波	0.576
^	0.966
莆田	1.000
嘿嘿	0.835
害死	0.804
精进	1.000
😷	0.460
狗子	0.585
通关	0.341
画好	0.843
不值钱	0.768
一文不值	0.940
打架	0.686
磕到	0.714
💩	0.988
补习班	1.000
竞选	0.874
害喜	1.000
滋味	1.000
瘦	0.812
四肢发达	1.000
读点	1.000
or	1.000
🌧	0.754
子好	0.840
好难	0.582
地过	1.000
前怕狼后怕虎	1.000
挺难	0.769
芳霏	0.582
鞠婧	0.860
祎	0.895
那句	0.836
娘子	0.582
从里到外	0.582
尖叫	0.622
速溶	0.582
毛线	0.182
真好	0.930
🤕	0.836
二三月份	0.854
幻花批	0.899
好烦	0.548
五子棋	0.570
陈立农	0.756
晚好	0.843
王酱	0.989
nanako	0.989
长辈	0.970
哄	0.746
小女孩	0.910
话筒	0.985
微信里	0.999
歇斯底里	0.668
神经病	0.484
杂乱无章	0.998
肆意	0.640
发泄	1.000
上周	0.953
在精神上	1.000
压力感	1.000
爽子	0.998
李现	0.724
din	0.998
推撞	0.998
生平	0.024
自作多情	0.358
呵呵	0.682
琢磨不透	0.024
招惹	0.455
深渊	0.675
有把握	0.718
其实不然	0.024
妈呀	0.566
crush	0.024
巍峨	0.804
挡	0.856
万夫莫开	0.804
骨架	0.902
纤细	0.804
开眼	0.804
感好	0.998
一男	0.998
从上到下	1.000
乌乌	1.000
面包	0.654
不吃不喝	0.139
绵阳	0.016
养猫	0.016
STAY	0.006
ス	0.297
テ	0.006
推文下	0.006
排面	0.431
专	0.801
销量	0.537
跟上	0.834
专好	0.006
🌸	0.651
妹	0.601
剪得	0.559
静静	0.779
琐碎	0.986
无趣	0.822
周深	0.971
郎朗	0.877
合唱团	1.000
金色	1.000
大厅	0.470
即视感	1.000
雪白	1.000
深深	0.929
米子	1.000
卡布	0.960
化作	0.987
带你去	0.917
杨梅	0.899
好鸡儿	0.787
淦	0.480
凎	0.532
姥姥	0.615
累不累	0.459
舍得	0.785
花钱	0.263
555	0.733
没空	0.028
爱丽丝	0.987
韩冰好	0.987
慕了	0.987
慕	0.996
马心怡	1.000
输赢	1.000
无关	0.640
宝贵	0.631
特质	1.000
自如	0.333
虎头	1.000
青涩	0.954
内核	1.000
固化	1.000
中间	0.771
平衡	0.953
善待	0.936
小泪	0.946
痣	0.992
晕头转向	0.997
广播剧	0.998
金刚	0.998
一百	0.749
疯批	0.643
累心	1.000
无形	1.000
我想	0.993
哑巴	0.513
聋子	1.000
屏蔽	0.984
周遭	1.000
音乐剧	0.977
远方	0.753
高二	0.985
绝好	1.000
搞笑	0.850
同感	1.000
嘎嘎	1.000
有事	0.736
憋着	0.856
得病	1.000
缓冲	1.000
😯	0.421
幸好	0.472
锁住	0.836
好乖	0.794
教资人	0.326
金钟	0.974
铉	0.974
姜妍	0.498
充其量	0.007
顶多	0.412
光球	0.007
门槛	0.834
以能	0.007
右边	0.639
哆嗦	0.604
1400	0.007
火星	0.456
星求	0.007
尽在不言中	0.007
明后天	0.312
我度	0.869
外婆家	0.717
我同	0.999
彻夜	0.998
长聊	0.998
插科打诨	0.998
拐	0.999
装傻	0.999
装作	0.994
看不出来	0.999
哥们	0.999
发微信	0.249
团张	0.630
真源	0.630
棠	0.982
墨	0.988
mo	0.982
看素容	0.964
回放	0.803
改名	0.141
给定	1.000
买下	0.783
高尔夫	1.000
奔驰	0.668
一步登天	1.000
往上走	1.000
母鸡	0.958
自找没趣	0.168
点开	0.207
聊天记录	0.005
删掉	0.541
关掉	0.196
蠢	0.528
看游木真	0.992
大笑	0.672
TrickStar	0.992
倒霉	0.487
扭伤	0.000
左脚	0.000
泡脚	0.050
按摩	0.748
磨出	0.000
水泡	0.500
跟个	0.666
残废	0.000
盖崴	1.000
崴	1.000
强怕	0.683
人上	0.591
割	0.515
开个	0.511
一百倍	0.063
编导	0.647
一把子	0.999
高一	0.755
憨笑	0.998
刚作	0.998
😅	0.996
外汇	0.748
走势	0.972
不开	0.752
解套	0.707
洗盘	0.999
好时机	0.999
立得	0.420
sq20	0.757
好瘦	0.997
刚快	0.005
宿舍楼	0.502
好有时间	0.005
搞不懂	0.382
谈个	0.670
非要	0.815
拉手	0.413
ಥ	0.005
若有情	1.000
天亦老	1.000
刘畅	1.000
木法沙	1.000
妖	0.700
短剧	1.000
执迷不悟	0.974
自讨苦吃	0.974
推文美	1.000
人芳信	1.000
学渣	1.000
良夜	1.000
死对头	1.000
by	0.991
腐爷	1.000
为所欲为	1.000
孜然	1.000
黑桃	1.000
比丘	1.000
补车	1.000
言情	1.000
男喘博主	1.000
翻车	0.605
防脱发	1.000
青山	0.666
阿司匹林	1.000
口哨	1.000
删减	0.736
txt	1.000
看文	1.000
攒	0.449
自取	1.000
停气	0.233
停水	0.116
拉屎	0.626
祛痣	0.999
人取	0.999
订制	0.999
完全相同	0.999
美观	0.999
运势	0.669
取掉	0.999
纯中药	0.999
碰水	0.999
株洲	0.999
一抱	0.889
凶	0.551
尿	0.889
金山	0.683
蝴蝶	0.752
色气	0.683
西泽好	0.683
接通	0.671
第一句	0.667
航坨	1.000
识字	1.000
算盘	1.000
象棋	1.000
高龄	0.752
耳朵	0.811
听不见	0.670
大半辈子	1.000
商铺	0.193
孤独感	1.000
打转	0.997
时带	1.000
转眼间	0.799
同桌	0.810
从桌	0.407
鸡腿	0.703
啃	0.744
闻	0.703
高雅	1.000
殿堂	1.000
一在	0.963
不通	0.317
说些	1.000
重蹈覆辙	0.883
可想	0.655
聊起	1.000
任何人	0.678
赵野爱	1.000
变过	1.000
整好	0.254
聚着	1.000
聊聊天	0.600
好少	1.000
弱点	0.997
白费	1.000
家庭主妇	1.000
没白当	1.000
无数次	0.906
改不了	0.854
反怼	1.000
我气	1.000
撕	0.466
试卷	1.000
火上浇油	1.000
💥	0.971
多活	0.554
诱	0.873
白发	1.000
泊帅	0.998
顺毛	0.998
太难受	0.332
奎葵	0.571
互捞	0.571
IKUN	0.785
好差	0.201
Bewhy	0.934
rap	0.631
数码宝贝	0.998
情怀	0.999
活到	0.854
梁铭琛	1.000
静好	0.993
雨露	1.000
好山大	0.811
白羊	0.781
徽柔	0.978
怀吉	0.978
痛哭	0.989
忘掉	0.920
开心起来	0.978
◡	0.962
̈	0.936
ᑋ	0.921
ᵉ	0.921
ᑊ	0.921
ᵒ	0.925
ᵕ	0.921
派件	0.921
颜值	0.945
超婧	0.985
九	0.597
金子	0.660
涵	0.985
彤彤	0.985
美艳	0.985
争九	0.985
手心	0.985
手背	0.985
過	0.919
ぎ	0.919
辛	0.919
ᯅ	0.919
‬	0.412
反省	0.982
新作	0.109
最愛	0.215
RPG	0.215
上架	0.607
請洽	0.215
愛奇	0.215
藝並	0.215
不吝指教	0.215
完來	0.215
觀後感	0.215
我會	0.215
难抵	0.999
无感	0.862
年末	0.886
這幾天	0.578
開心	0.412
連著	0.578
兩天	0.578
going	0.578
還有	0.385
mbc	0.578
媽木	0.578
十七	0.789
女娃	0.578
們	0.550
晚會	0.578
度過	0.578
茶水	1.000
叶底	1.000
普洱茶	1.000
喝过	1.000
别管	0.669
原料	0.856
工艺	1.000
年份	1.000
元旦	0.567
必	0.601
点子	0.706
手动	0.847
完杰伦	0.516
接驳	0.516
车里	0.336
杰迷	0.516
可不是	0.685
早睡	0.500
躲进	1.000
船舱	0.999
定时	0.907
惊涛骇浪	0.999
干活	0.396
沉下去	0.999
数不清	0.999
从那以后	0.999
每况愈下	0.999
起色	0.995
黑心	0.730
大胆	0.781
刁民	0.464
速速	0.699
四四方方	0.464
木头	0.232
久处	0.999
不厌	0.999
闲谈	0.999
从不	0.916
敷衍	0.580
怠慢	0.999
概括	0.977
最长	0.747
气场	0.999
相合	0.999
165	0.731
诡异	0.334
敲打	0.574
躲	0.541
衣橱	0.000
凶手	0.000
傻眼	0.000
北卡罗来纳州	0.064
怪声	0.000
匪	0.667
闯入	0.000
拿枪	0.000
躲入	0.000
心理准备	0.369
好要	0.359
枪战	0.500
扫地	0.000
机器人	0.798
得知	0.621
糗	0.000
虚惊一场	0.180
见闻	0.333
paper	0.493
扯	0.552
---------------------------	0.000
ETtoday	0.000
啰	0.000
ios	0.000
OET	0.000
星光	0.888
雲	0.000
Android	0.000
刘宪华	1.000
Lau	1.000
Call	1.000
比心团	1.000
学好	0.590
谜	0.999
强势	0.858
容忍	0.998
王一博新歌	0.698
一宝	0.698
UNIQ	0.751
OMG	0.816
抽中	0.995
速来	0.844
冲冲	0.940
最少	0.822
先到	0.398
先得	0.663
評價	0.048
那麼	0.644
年明	0.048
東京	0.048
公演	0.455
だ	0.049
チ	0.048
ケ	0.208
ッ	0.048
ト	0.047
何卒	0.048
よ	0.049
ろ	0.363
く	0.049
鲸鱼	0.561
与洲	0.561
20191230	0.814
如何是好	0.413
拍得	0.508
太棒了	0.946
天想	0.185
腔调	0.560
听凤鸣	0.954
好美会	0.954
学不完	0.735
md	0.488
悠悠	1.000
不觉	1.000
到头	0.757
随心	1.000
画卷	1.000
一笺	1.000
不曾	1.000
无波	1.000
无澜	1.000
依风	1.000
顺水	0.988
写下	1.000
浅浅	1.000
淡淡	1.000
相宜	1.000
精致	0.830
脚好	0.099
一不留神	0.099
药包	0.099
倒入	0.041
马桶	0.400
螺旋	0.099
水流	0.099
堵住	0.550
背光	0.996
被光	0.997
抓走	0.997
骂街	0.929
杨宗纬	0.987
22222	0.993
会变	0.984
亲近	0.977
热络	1.000
路人甲	0.701
小云	1.000
阿哥	1.000
训	1.000
喋喋不休	1.000
你训	1.000
PPT	0.960
下家	0.925
越大越	0.985
期末考试	0.995
todo	1.000
1L	1.000
马	0.865
☑	0.750
英语单词	0.859
沐浴	0.872
克	0.977
义	1.000
光辉	0.920
倒数	0.433
碧斯	1.000
台历	1.000
要说	0.666
买好	0.500
车票	0.289
学期结束	0.997
充实	0.689
GOGOGO	1.000
我文荒	0.979
www	0.992
这本	0.997
好幼	0.979
攻是	0.979
迷惑	0.636
bo	0.979
中通	0.887
老師	0.887
讚	0.924
任嘉伦太会	1.000
眼神	0.857
流转	0.841
漫不经心	1.000
松韵	1.000
妹子	0.927
六元	1.000
一斤	0.569
下冲	1.000
一顿饭	0.358
蛋花汤	0.358
昏昏沉沉	0.321
😣	0.679
王一博好	0.550
团建	0.310
厂里	0.445
好大哇	0.883
瑜伽	0.971
🧘	0.999
‍	0.611
♀	0.631
贵在	0.999
✊	0.851
贱鸡	0.853
贱	0.619
婢	0.853
圈套	0.853
闭麦捞	0.853
评好	0.853
智商	0.614
实验	0.940
元旦晚会	1.000
婕妤	1.000
瓜子	1.000
熊	1.000
五音不全	1.000
组演	1.000
鬼畜	1.000
保留节目	1.000
今宵	1.000
自拍	0.773
👩	0.508
👦	0.422
车车	0.010
问问看	0.010
那就算了	0.010
那好	0.010
语言表达	0.010
飙长	0.010
宇冲鸦	0.406
🏙	0.806
🌫	0.975
抹	0.979
茶星	0.917
冰乐们	0.917
贩卖机	0.959
薄荷糖	0.962
二团	0.917
种草	0.850
店主	0.460
罩衫	0.917
闲鱼	0.913
单出	0.917
纱能	0.917
搭出	0.917
博君	0.780
一肖	0.780
wf	1.000
两在	1.000
椰	1.000
消赞	1.000
胳膊拧不过大腿	1.000
天要	0.455
娘要	1.000
嫁人	1.000
随	0.999
视感	0.849
很长	0.849
十九岁	1.000
超多	0.717
成年	0.999
十八岁	0.896
噗嗤	1.000
太多许	1.000
蜡烛	0.829
再好不过	1.000
emo	0.267
dada	0.040
temple	0.040
挺帅	0.040
本宅	0.040
一吨	0.040
砸	0.269
好想	0.502
打个招呼	0.040
吧唧	0.671
洗洗涮涮	0.040
微博发	0.673
讨人厌	0.040
b	0.783
醉话	0.040
百京	0.040
录歌	0.040
886	0.040
聚	0.798
划算	0.665
大额	0.373
券是	0.245
带话	0.245
题词	0.245
许下	0.623
第一份	0.245
头儿	0.245
想一想	0.637
后知后觉	1.000
懊悔	1.000
不甘	1.000
很会	1.000
掩饰	1.000
0.77	0.245
能领	0.710
🌆	0.658
 	0.658
㊗	0.823
各位朋友	0.814
沉迷	0.590
dirty	0.831
KWhereWeComeAlive	0.970
Outoftheshadowsandintothelight	0.970
太萌	0.738
滚滚	0.770
糖霜	0.478
团子	0.478
正当	0.981
养只	0.905
🐱	0.950
Day	0.959
听课	0.811
一心	0.986
好几	0.980
运气	0.819
笔芯	0.809
腰酸背痛	0.565
不支	0.845
好爽	0.898
慌乱	0.739
远行	0.440
明早	0.083
虾仁	0.157
凉好	0.157
装盒	0.157
糯米	0.413
丸子	0.443
自制	0.387
肠	0.578
冷死	0.622
哧溜	0.189
频率	0.660
高好	0.189
摔	0.662
礼	0.238
Giao	0.988
giao	0.988
一给	0.988
giaogiao	0.988
小岳恰	1.000
K2	1.000
巴巴	1.000
小黑	0.939
好能	1.000
臭	0.621
白白	0.500
聪聪	0.997
火炉	1.000
恰饭	0.638
∩	1.000
痛经	0.892
休班	0.001
灯坏	0.000
闪了一下	0.000
拍桌子	0.012
我妈特	0.000
鄙视	0.497
傻子	0.826
黑线	0.000
无果	0.272
小心	0.579
铲子	0.000
灯亮了	0.000
我梦里	0.255
丽亚	0.953
赶在	0.832
节省	0.555
化零为整	0.664
干点	0.332
一步步	0.529
姜	0.642
同门	0.000
聚会	0.755
七八个	0.000
没聊	0.000
开聊	0.000
听点	0.000
拍马屁	0.039
词	0.918
人际交往	0.500
不自在	0.000
几斤几两	0.000
一目了然	0.500
云里	0.000
越捧越	0.000
总找	0.000
谦虚	0.750
词来	0.168
至极	0.336
0202	1.000
赐	1.000
指明	1.000
没好气	0.405
宇好	0.488
凡事	0.668
down	0.335
缘	0.826
不抱	0.248
不堪回首	0.335
要冲	0.998
mac	0.992
好几倍	0.992
好惨	0.225
连个	0.958
搭子	0.917
夜路	0.887
窜	0.629
撕心裂肺	0.944
回过	0.869
神来	0.935
民间组织	0.983
秋风	0.994
起蟹	0.983
脚肥	0.983
异父	0.983
异母	0.983
破例	0.983
FILA	0.010
年终	0.739
	0.010
	0.010
返	0.409
好润来	0.010
	0.010
	0.010
7214430832	0.010
100085	0.948
高品质	0.667
投影	1.000
安生	0.754
冲榜	1.000
自由散漫	0.988
举红	0.665
taiwan	0.132
怎麼	0.045
有灣灣	0.132
活動	0.566
見	0.566
50r	0.000
水杯	0.500
都还没	0.317
ssr	0.993
泳装	0.993
很想	0.809
下井	0.993
微妙	0.982
鱼儿	0.425
无忧无虑	0.915
翻身	0.677
掀	0.452
壁虎	0.031
汪东城	0.992
東哥	0.992
😟	0.992
😘	0.998
IntoYou	0.992
觉	0.537
舍不得	0.718
垚	0.618
早去早回	0.618
爆棚	0.966
拼爹	0.891
比试	0.594
中奖	0.736
优惠券	0.640
大礼包	0.445
扛	0.275
伤心	0.770
茜茜公主	0.709
贾凡	1.000
能越	1.000
无谓	1.000
轻举妄动	1.000
裤脚	0.986
温存	1.000
妥帖	1.000
轻省	1.000
私欲	0.684
挂碍	1.000
有意	0.670
荒唐	1.000
侵扰到	1.000
期许	1.000
🌙	0.913
🐦	0.911
背单词	0.363
好慢	0.046
实体书	0.090
翻跟头	0.422
中小	0.864
翻跟斗	0.422
小爽	0.422
腰	0.647
好了吗	0.367
念旧	1.000
总能	0.906
照单全收	1.000
夹杂着	0.674
几丝	1.000
当真	0.768
越来越近	0.836
却步	0.983
不真	0.983
遮羞布	0.983
蒙蔽	0.667
镜面	0.233
整容	0.169
脑公	0.233
药量	0.616
许	0.872
健健康康	0.909
嗝	1.000
错位	1.000
好好笑	0.525
喷泉	1.000
瀑布	1.000
壮观	1.000
退路	0.946
献给	0.999
睁开眼	0.540
努力奋斗	0.999
完一	0.471
音响	0.942
夏夜	0.942
空调	0.411
好配	0.942
亲吻	0.986
痞子	1.000
福克斯	1.000
K7	1.000
棕旨	1.000
挺丧	1.000
姨母	1.000
领悟	1.000
福	0.944
链子	0.994
🦊	1.000
发到	0.887
老火	0.774
up	0.999
柠檬	1.000
孙燕姿	0.971
爆转	0.959
无印	0.959
这集	0.986
脚本	0.959
决战	0.997
慕尼黑	0.858
三百万	1.000
陈情	1.000
人太甜	1.000
陈总太牛	1.000
着迷	0.992
动心	1.000
久保	1.000
史绪里	1.000
博	1.000
2019.07	1.000
3021	1.000
种种	0.924
不要紧	0.470
wacci	1.000
桑	1.000
羽田	1.000
空港	0.667
听听看	1.000
素颜	1.000
☺	0.521
︎	1.000
五十五	0.475
甘甜	0.475
144	0.590
天朱	1.000
一龙	1.000
传神	1.000
入骨	1.000
三分	0.995
复联	0.994
⊙	1.000
﹏	0.749
暴饮暴食	0.848
当头	0.860
博主写	1.000
公平	0.797
多去	1.000
多写	1.000
秦霄贤	0.496
回秦	0.712
凯旋	0.712
秦霄贤带	0.712
很怕	0.856
秦霄贤会	0.712
爱到深处	0.712
不管怎样	0.799
丢下	0.847
小荣	1.000
约会	0.913
两场	0.889
荣姐	1.000
哪吒	0.987
想二刷	1.000
乾坤	1.000
四张	1.000
转钱	0.144
不看	0.800
丢脸	0.800
崩	0.689
惨	0.720
不小	0.833
电影吧	1.000
好好学习	0.973
巷子	0.293
柳	1.000
over	1.000
纪梵	0.999
希新出	0.999
粉底	0.999
teintcoutureeverwear	0.999
可太好	0.999
盖子	0.999
matissimevelvet	0.999
迷	0.758
个色	0.999
脱妆	0.999
很丑	0.999
有闷	0.999
嫌疑	0.333
新款	1.000
银盖	0.999
遮	1.000
瑕	0.999
叠加	0.890
粉妆	0.999
感人	0.954
混油	0.999
复联二刷	0.205
颤抖	0.402
ing	0.628
刚有	0.950
专辑	0.474
🐏	0.071
ESCAPE	0.907
當年	0.000
見面	0.000
訂	0.000
房裡	0.000
窩	0.000
約	0.276
遊戲	0.000
面對面	0.000
牽著手	0.000
對視	0.000
並	0.060
問題	0.000
其實	0.222
尷尬	0.000
我屬	0.000
沒辦	0.000
法長	0.000
著別	0.000
何況	0.000
那時	0.000
多麼	0.000
上裝	0.000
沒事	0.000
誰	0.000
赤裸	0.500
因為	0.115
沒有	0.421
心虛	0.000
實在	0.000
辦法	0.000
讓	0.411
情緒	0.000
無聲	0.000
這件	0.000
最後放棄	0.000
這個	0.212
條件	0.000
牆	0.000
手機裡	0.000
題目	0.000
一題	0.000
問下	0.000
一個	0.428
說	0.442
本來	0.002
還在	0.000
嘻嘻哈哈	0.666
認為	0.000
幾個	0.000
我信	0.005
話	0.200
時候	0.240
平平淡淡	0.750
我讀	0.000
不出	0.502
無所謂	0.000
難受	0.000
習慣	0.000
插	0.200
出現	0.500
無法	0.197
改變	0.653
東西	0.000
無力	0.000
一廂	0.000
情願	0.000
牽緊	0.000
抱住	0.350
進	0.000
懷裡	0.000
假裝	0.000
沒什麼	0.000
大不了	0.235
眼淚	0.000
流乾	0.000
替	0.761
流	0.816
其事	0.000
我忘記	0.000
記得	0.000
樣子	0.000
時光	0.000
活成	0.733
盡	0.000
燃燒	0.000
殆盡	0.000
最後留	0.000
一地	0.350
殘灰獨	0.000
全力以赴	0.889
難	0.500
发博	1.000
J	1.000
zen	1.000
連相	1.000
陳	0.780
