user_id	微博正文
1863158332	农历新年要到了，平安是福，希望尽快有统一部署，避免困境。今年春节我妈应该是最失落的。提前好多天就开始辛苦准备的丸子饺子各种菜，洗好晒好换好的被子被套还有各种盆毛巾，还提前在网上学了不少新菜式，就等我姐一家回家了，结果今年不能团圆。要不是疫情在，我妈拎着鸡鸭估计就去北京看我姐了…
3101412841	能让武汉封城北京所有庙会取消贺岁电影全部下架全国戒备百城空巷疫情一定严重请放下你的盲目自信请照顾好自己和家人对自己和家人朋友负责请不要点赞，请转发，请相互转告！
2269787435	能让武汉封城、北京所有庙会取消、贺岁电影全部下架、全国一级戒备、百城空巷，疫情一定严重到超乎我们的想象了！请放下你的盲目自信...请照顾好自己和家人，对自己和家人负责请务必取消一切聚会🙏
2323097687	真混乱，听着外面的鞭炮声过除夕，北京完全没有禁放鞭炮啊，这才五环都放一晚上了。刷微博，春晚和流感一起出现在主页上，完全是两个世界。
5288452391	易烊千玺#春晚#我要被我奶奶笑死了我奶奶问我这孩子哪里人我说:北京长大的奶奶:那要真是说上了（男朋友）那可以啊
1728988431	真的是一个非常特别的除夕夜近日不停查看肺炎的各种消息到今晚恐慌的心情到达顶峰一直在喊加油可是医护人员没有强大的后勤保障死亡和感染的数字远远多于被曝出的能让湖北13市“封城”、北京所有庙会取消、贺岁电影全部下架、全国戒备百城空巷的！疫情一定严重到超乎我们的想象了！可是最后也只能徒劳的说句加油
5324777856	【孙春兰主持召开国务院应对新型冠状病毒感染的肺炎疫情联防联控工作机制会议】新华社北京1月24日电中共中央政治局委员、国务院副总理孙春兰20日、23日、24日连续召开国务院应对新型冠状病毒感染的肺炎疫情联防联控工作机制会议，深入贯彻习近平总书记重要指示批示精神，认真落实李克强总理重要批示要求和国务院常务会议部署，分析研判疫情形势，部署落实疫情防控各项工作。孙春兰强调，党中央、国务院高度重视疫情防控工作，习近平总书记多次就疫情防控和患者救治等作出重要指示，李克强总理多次提出明确要求，充分体现了以习近平同志为核心的党中央对人民健康高度负责的责任担当和为民情怀。我们要切实抓好贯彻落实，坚决打赢疫情防控攻坚战。孙春兰指出，疫情发生以来，各有关部门和地方在疫情防控、患者救治、科研攻关、物资保障等方面采取了一系列措施。当前疫情传播还没有阻断，呈扩散态势。各地各有关部门要增强责任感紧迫感，采取更加严格、更有针对性的举措。孙春兰强调，要全力遏制疫情蔓延，湖北省、武汉市要严格落实属地责任和首诊负责制，内防扩散、外防输出，其他地区也要切实做好疫情防输入、防输出、防扩散工作。要整合优势资源全力加强救治工作，集中定点医院、优秀专家，中西医结合，尽最大努力减少重症和死亡病例。医务人员力量要统筹安排和科学调配，做好轮班值守，形成合理梯队，强化激励保障。加紧开展有效药物和病毒溯源等科研攻关，动态优化诊疗方案并及时公布共享。全力做好药品、消毒物品、防护用品、救治器械等防控物资供应保障，全部实行绿色通道，确保满足防控需要。坚持公开透明，严格疫情报告制度，及时发布疫情信息和防控工作进展，普及防控知识。各地要建立高效指挥协调体系，联防联控机制各相关单位要加强指导和支持，确保防控工作有力有序有效开展。孙春兰特别指出，今天是大年除夕，要向战斗在救治防护工作第一线的广大医务工作者和各位同志致以衷心的感谢和亲切的问候！（新华社）
2266718301	北京没有烟花🎆看
2029730975	"武汉所有医院超负荷情况下，其实可以理解部分武汉人""逃离""武汉选择其他大城市了，起码不担心跟不上救治，就比如上海，北京等地，医疗条件更好，更能快速抑制和治愈，就连口罩起码也是充沛的，但是有一点，在离开的过程中，不知道自己是不是病毒携带体的情况下，真的希望每个离开武汉的武汉人，不管去哪全副武装起来好吗❓不要给其他城市带来灾难，可能一个城市因为第一个人就成为了重灾区，你可以逃出来，但是不要扩大传播，这是对社会和每个你接触的到的人最重要的事"
1026182194	半夜饿不行了翻来半天冰箱只有烤虾能吃北京地铁高峰上一群傻叉重感冒还挤地铁不带口罩吃退烧药躲海关不意外一线医疗压力大常年人才流失严重医患关系差医院入门安检也没用只能起到震慑效果北京地铁里安检多流与形式藏好的违禁品都有招绕过去以非典时经历公共卫生事件过程可以作医疗改革进步的推手本来就是大政府嘛国内资源随经济发展慢慢向医疗倾斜
7376324483	：军队要开拔到武汉了。这是由原北京302医院和原307医院组成的解放军总医院第五医学中心誓师迎战大会现场。
6313860649	此时此刻想你了，哥哥，我家在下雪，北京呢@小辫儿张云雷
5679409754	CV糖醋排骨作为一名北京土著我真的超级恐慌只封了一个武汉，年后流动人口又那么多我看一个武汉一线医生说至少持续到五月心慌慌
7319886047	众志成城，武汉封城，我封心，睡不着，不打扰，不想去想的脑子都是画面，深夜走在北京的街头凄凉，不冷。明天就要回了现在回去睡觉。不知道这个十字路口怎么走，迷路了十二不忙了想我哦。么么哒微信里没说留在这。
1632619962	火箭少女北京春晚宣传海报，你更pick哪一个
1852548841	ars北京场延迟也没关系但千万不要取消啊…🙏🏻
2659449161	夜深了，有些睡不着。四年了，我又回到了这座城市，一路上感觉既熟悉又陌生。有时候也会想：如果当初不离开，现在又会是怎样的光景？没有如果，每条路都是自己不同阶段的选择，对的也好，错的也就错了。我也终于为当年的自己找了一个完美的说辞：年轻气盛！不矫情了，把握当下，往前走走…#晚安，北京#
1936035217	今年在北京的最后一个晚上，希望能和辛巴顺顺利利，健康快乐的过年～
5177924566	天呐忽然想到我还有一针hpv没打完2月份不得不去北京啊#年轻人害怕的东西#
5718080643	新年将近，火的不仅仅是新型冠状病毒，还有钟南山院士！！！！钟南山中国工程院院士、著名呼吸病学专家本词条是多义词，共2个义项特色词条|本词条为特色词条，由科友lnc19940708主要贡献并维护详情钟南山，男，汉族，1936年10月生，福建厦门人，中共党员，中国工程院院士，著名呼吸病学专家，中国抗击非典型肺炎的领军人物，曾任广州医学院院长、党委书记，广州市呼吸疾病研究所所长、广州呼吸疾病国家重点实验室主任、广州医科大学附属第一医院国家呼吸系统疾病临床医学研究中心主任、广东省老科学技术工作者协会会长。[1][2]钟南山出生于医学世家；1960年毕业于北京医学院（今北京大学医学部）；2007年获英国爱丁堡大学荣誉博士；2007年10月任呼吸疾病国家重点实验室主任；2014年获香港中文大学荣誉理学博士[3]。钟南山长期从事呼吸内科的医疗、教学、科研工作。重点开展哮喘，慢阻肺疾病，呼吸衰竭和呼吸系统常见疾病的规范化诊疗、疑难病、少见病和呼吸危重症监护与救治等方面的研究
2887005033	#北京新增5例新型肺炎病例#第一次发现自己是这么怕死
6727375963	#国内确诊291例新型冠状病毒肺炎病例#我市新增5例新型冠状病毒感染的肺炎病例我市丰台区37岁男性患者，于1月10日赴武汉出差，1月11日返回北京，1月14日出现发热症状，1月20日在我市医疗机构就诊；海淀区39岁男性患者，于1月3日赴武汉出差，1月4日返京，1月9日出现发热症状，1月14日在我市医疗机构就诊；西城区56岁男性患者，于1月8日赴武汉出差，1月16日返京，当日出现发热和呼吸道症状，1月20日在我市医疗机构就诊；通州区18岁女性患者，1月12日赴武汉学习，1月17日返京，1月19日出现发热和呼吸道症状，1月20日在我市医疗机构就诊；海淀区32岁女性患者，于1月13日赴武汉旅游，1月17日返京，在武汉期间已出现呼吸道症状，1月20日在我市医疗机构就诊。根据临床症状和流行病学调查，经疾病预防控制中心检测、专家组评估，以上5名患者今日确诊为新型冠状病毒感染的肺炎病例。5名患者病情平稳，在定点医院接受隔离治疗。现已对21名密切接触者开展医学观察，目前无发热等异常情况。截至1月21日18时，我市共确诊10例新型冠状病毒感染的肺炎病例，其中西城区1例、海淀区2例、丰台区1例、通州区1例、大兴区2例、昌平区2例，武汉来京人员1例。北京市卫生健康委员会2020年1月21日
6450367173	实时播报：在岸人民币兑美元（CNY）北京时间23:30收报6.9050元，较周一夜盘跌380点。成交量379.10亿美元，较周一下降1.57亿美元。
1995323691	论我党基层干部的办事效率，正常党关系转入却已经前后跑了两趟毫无效果，据镇副书记说还需三趟，我请问社区书记请假这个工作就没人做了么？我请问，在临汾限行的状况下，让一个家里有病人的普通党员一次次拿着自己党关系和北京开的介绍信在离家较远的户口所在地镇政府办公楼来回折腾，有意思么？电话打了无数次，党委推社区，社区推书记，我们是皮球么？你们踢来踢去！党费不少交，捐款不少捐！转个党关系就这么难！
1595702533	【#北京89所设发热门诊医疗机构#名单】因发热去医院看病，可就近去设有发热门诊的医院就诊，避免出现交叉感染。到发热门诊就诊时应戴好口罩，主动告诉医务人员近期有无与发热、咳嗽等症状的患者近距离接触史、动物接触史、近期旅行史等，便于医务人员准确确定病情，采取及时适宜的治疗。在专科医疗机构就诊时，请理解和遵守医院发热患者诊疗流程和规范，接受医院工作人员的引导。到医院探视病人时，注意加强个人防护，戴好口罩，回家后及时洗手。@北京12320在聆听
1938308147	赶到过年期间来个疫情哎就等着放假这段时候跟好久不见的朋友聚聚餐带孩子上哪儿玩玩这下倒好连最基本的电影院估计都没机会去了真够烦的不是地域黑武汉真的应该早一点封城当年sars北京城第一时间就封了有些人只去了一天武汉就被传染了不敢想那边当地人民到底是个啥情况
6105907884	#电视剧我在北京等你#逐梦路上，“等”你同行！#电视剧我在北京等你#
6996046894	【阳光八卦君】1月20日，赵忠祥老师的遗体告别仪式在北京八宝山如期举行，因从昨天下午便有工作人员陆续开始于晓光参加赵忠祥追悼会，私自晒遗体照引争议，工作室文案一言难尽O网页链接
6720973918	#北京卫健委回应暴力伤医事件#关于妨碍公交车司机驾驶的法律条例能那么快出来实施，可为什么暴力伤医从11年就不断上演的事情，到如今也只是强烈谴责坚决打击，再无他法？我不懂……
3512979074	幸亏我肉身在北京，不用直接接受老板们的怒火不过他们还是可以把我开除
6455614847	#北京强化新型冠状病毒肺炎病例排查#好害怕，明天要做高铁回江苏了，人流量这么大，内心太恐惧了。
3048419121	我希望奇迹出现@北京眼科医生陶勇我希望您的胳膊能恢复，还能拿起手术刀#朝阳医院#
2012536357	#境内确诊217例新型冠状病毒肺炎病例#截至1月20日18时，我国境内累计报告新型冠状病毒感染的肺炎病例224例，其中确诊病例217例（武汉198例，北京5例，广东14例）；疑似病例7例（四川2例，云南1例，上海2例，广西壮族自治区1例，山东1例）。日本通报确诊病例1例，泰国通报确诊病例2例，韩国通报确诊病例1例。#武汉肺炎#肺炎来势汹汹，能做好预付可以降低得病风险，戳下图看看吧↓↓↓
1627336642	#北京卫健委回应暴力伤医事件#看了这个新闻，大晚上的睡不着觉。感觉心里特别难受。希望国家不仅能够枪毙这个暴力伤医的恐怖分子，还得把他的直系亲属都列入公立医院黑名单
3390891224	我妈讲03年她正好在北京进修
6614007838	希望明天可以收到陶勇医生手抢救好的消息。希望希望希望!!!保佑保佑保佑🙏🙏@北京眼科医生陶勇
2968198787	#北京卫健委回应暴力伤医事件#希望医院能有安检系统今年才开始20天这都不知道多少起了这也算犯罪零成本了吧就这都有人洗真的无语
3579944160	"现在是北京时间0点观光变""关光""?台当局再开""空头支票""旅游业怒了O网页链接"
5970570430	这个点儿我穿一短袖到北京牛逼噢自己
6056268574	2020年高考时间安排发布北京高考时间变为4天O2020年高考时间安排发布北京高考时间变为4天
6056268574	北京鼠年烟花爆竹开始售卖国庆元素受追捧O北京鼠年烟花爆竹开始售卖国庆元素受追捧
3635914581	2020北京—拉萨第四站—北京
1662070411	人啊，可千万别回头看啊，也千万别在北京的夜晚听怀旧的摇滚啊。#Lastdance#
6469693991	寒假day3不能自然醒了上午都做不了什么事情9点起的话吃个早饭洗个衣服就得去洗脸了洗完脸em又到了午饭时间今天的脸还是很严重但感觉鼻头干净了一些！不知道是不是错觉hh但脸颊还是太严重哭希望慢慢能好些网络诱惑怎么这么多！昨天还说着北京女子图鉴今天又在b站看起了大s阿雅她们各有各的美各有各的吸引人之处能看的想了解的实在太多了一次性又看不完中午就在那刷呀刷最后罪恶的选择不午睡直接去背单词结果一直打哈欠hh我真的很喜欢坐在地上又不想太暗就把瑜伽垫拖到阳台坐着背单词就是感觉背一直驼着不太好不然还挺舒服的我是多吃不了饼类的？鲜花饼才吃没两口就觉得喉咙难受了不过味道也还行（但一直觉得在吃花吃不太惯感觉怪怪的最后费劲地完成了单词的今日份吃个菠萝蜜犒劳一下自己hh然后去运动虐腹虐腿今天虐腹前半部分做得比昨天认真了些但后面...真是不行抖得我现在打个喷嚏或是躺下起身都痛的哟然后练腿的奇怪有时候做完下来可能是动作不标准感觉头和脖子不直（我本来就有点前倾我还是看自己的照片才发现的这体态还真不太行得注意注意感觉效率还是太低这些事情如果放在学校去图书馆做应该比较快能完成在家可能就要耗费一个下午甚至晚上继续不过完成每日份时候的感觉真是太好了最近都在自己做午饭吃快成小厨手了不过自己的饭估计只有自己能下咽哈哈哈哈整理的感觉实在太好啦每次做完饭清理厨房擦干净真是畅快而且明白为什么舅妈每次都要先清理完再来吃饭了比较没负担看着也清爽今天明明比较快了却还是到这个点了
6649690863	许嵩北京卫视演唱《有何不可》，对现场的把控越来越稳啦@许嵩#娱乐#O网页链接
6427059287	“”会议表示，明星诉网友侵害名誉权案件中，七成被告为30岁以下的青少年。在这些案件中，被告实施侮辱特定明星的行为，往往由粉丝之间的持续骂战引起。在进行网络言论攻击时，他们多使用“饭圈黑话”，通常表现为明星“黑称”、侮辱性语言的谐音以及形容娱乐圈炒作的特定词汇等。对此，北京互联网法院审理后认定，被告对粉丝群体的侮辱用词包含对该明星的侮辱意思，同样构成对该明星名誉权的侵害。”
1339731654	说不出来是什么心情，只是眼泪不停流，这世界变得太陌生，谁也保护不了谁，我谁也保护不了…想着下一次却不知道其实已经没有了下一次。上一次一起聊天，我们一起肩并肩溜溜达达的走，早上六点多钟，北京的街道上没有什么人，车倒是不少，你说你还得赶回去工作，地铁到这里要一个小时。别人都在问我爸怎么样，你却第一句话问我腿没事吧，照顾好自己再照顾别人。虽然是姐姐，却从来没尽到姐姐的义务，我总觉得跟你有距离了，你聊的很多东西我都很羡慕却真的听不懂，每次这样评论你的状态你都一副不屑一顾的样子说，程序猿的世界太专业你不需要懂。你太年轻了，还没有爱到非她不可的女孩，还没有开始体会为人父的喜悦，人生虽然太苦了，但我总觉得你吃的苦已经够多了不是么？为什么这么不公平，坏人总要笑到最后，好人却偏偏受尽磨难？我忽然不知道该怎样爱这个世界，该怎样与人为善，该怎样假装什么都不记得
6465996259	1月18日早上7点出发，晚上11点到家，这一天真的太漫长了，可算到家了，宝宝今天又理发又买方便面的，还挺不赖滴。宝宝明天就得上班了，哥哥也得开始忙活啦，自己在北京这几天一定要照顾好自己，不能总吃方便面和烩面，还要注意早点休息，不要太晚睡觉，哥哥超级想宝宝，超级爱宝宝，么么哒我的宝贝@汪瞄咩佳佳
7362652336	【11号】兄弟姐妹巡演城市及排期：北京站2020.05.02-03天桥剧场哈尔滨站2020.05.10哈尔滨大剧院上海站2020.05.16-17上海大剧院暂未找到开票信息上述信息实时更新
6333910642	#电视剧我在北京等你#逐梦路上，“等”你同行！#电视剧我在北京等你#
5571788935	#懂球帝#半场战报：阿森纳1-0谢菲联，佩佩屡造险，马丁内利建功北京时间1月18日23:00，英超第23轮，阿森纳对阵谢菲尔德联，上半场佩佩屡次造险，马丁内利破门。半场战罢，阿森纳1-...O网页链接（分享自@懂球帝）
1881870133	俩老北京微信聊天最后是客气S的有回复必回复最后由于太讲礼貌而精疲力尽…耽误追星
1826414765	#来极光放大幸福年#加油每一天是结束也是开始。万事有始有终的主演现身北京了哦，一波三折的宣传嘛！
6015112795	淘宝销量第一是刷的吧？说了很多遍我很着急但是店家还是三天发货没关系我可以理解毕竟照片属于定制类东西我可以等等来等去等到其他快递停发邮政我认了但是一直在北京和济南之间墨迹真的让我很窝火客服就这个态度？？？请问我欠你钱吗？？？是现在深夜了要么职业素养和我好好说话要么别回请问你这个爱答不理的语气给谁看呢？？？好评？宁配吗？@益好旗舰店
2043570402	施展#少年施展#看了深圳和北京签售会就越期待下一场的开始了@施展Alvin展哥年后见现在我要用你这张扫福
6446143377	tanwei摆北京路一日系12000
6159230228	《易烊千玺放寒假后长沙和北京两头跑，胖虎的表情戳中粉丝的心》近日，春晚处于紧张的联排阶段，众多明星都现身，为春晚节目作准备。O网页链接
1899859513	目前的人生状态特别奇怪不是一般的奇怪这个角度讲我应该回北京去能踏实点偶尔也想要是从来没学过这个，现在会不会过得自在点，像给自己套了个枷锁，必须学到底才算是能打开，可能本来不应该是这样的我是说这件事不应该这么去办
5468171440	飞求你看看北京求你了srds机票便宜我真的不想再走上海的那个机场了
3262501004	北京市十五届人大三次会议举行第三次全体会议听取市“两院”工作报告O北京市十五届人大三次会议举行第三次全体会议听取市“两院”工作报告
5035304660	对标冬奥演武练兵“十四冬”奏响北京冬奥会前奏曲O对标冬奥演武练兵“十四冬”奏响北京冬奥会前奏曲
5329722672	以后真的不去北京站坐车了，书包拉链都被人拐掉了
6973542401	最最最开始要说的还是这两天说得最多的一句生日快乐呀我的宝贝～现在是北京时间22:44我已经吃完好吃的串串打卡完解放碑的应援排完步行街的美味长队舒舒服服在酒店窝着啦。再过一个多小时今天就要过去了我17岁的宝贝离16岁就又近了一步棒棒哒。说起来这还是陪你过的第一个生日。去年这个时候还不认识你。从六月份他们的第一场生日会开始我就已经在期待着属于我们的属于你的生日会了等这一天真的等了很久。记得煎蛋老爱蹦出一些金句比如【管栎过生日的时候我们还不在错过一次就要再等一年】。所以再累再难过的时候我都对自己说再坚持一下下我还没有陪你把生日过完。从四月份就开始选购生日礼物一件件一样样觉得好像又回到了二月份的时候但好像又有哪里不太一样了。真正临近生日了激动夹杂着紧张忙碌地筹备一些我想要的关于这场旅程的纪念。首先要感谢妈妈团和姐妹们的加入感谢大家的信任与支持让一切都得以顺利进行然后要感谢每一位ydjj现场的帮忙应援物的准备咖啡店的布置还有大家一只一只气球垒起来的拱门谢谢大家的相助最后最想感谢的还是宝贝你谢谢你给了大家一个相聚的理由一个相聚的意义谢谢你给了大家这么美妙的一个夜晚我记得11号晚上当我抱着一大摞照片去到咖啡店摆到展示柜上的时候来帮忙的ydjj都兴奋地围过来【啊这个是大厂公演！】【这个！是重庆FM上的栎栎！】【我喜欢这个！成都的栎栎！】于是脑海里一路走来的点点滴滴开始不受控制的一一浮现。12号当天看着大家聚在店里分发应援物拍照打卡和行程轨迹板合影我真的好开心好开心一切都是值得的呀。而这场生日会我们也会一辈子都记得。该是有多幸运才能喜欢上这么细心善良的男孩子。所有粉丝羡慕的想要的你都尽自己所能给到了我们让我们也成为被羡慕的人。这种被喜欢的人也放在心上的感觉真好。每一个舞台都很出色。惊艳的开场深情的演唱还有属于我们的守卫每一首每一首我都好喜欢好喜欢。管栎真的好厉害呀。你说谢谢你们能够喜欢管栎你说你会继续努力你说有更多的作品更多的舞台在等着我们。我想说我知道啊我一直都相信你啊你从来都不会让我们失望的啊。那几天我想的最多的就是时间能不能过的慢一点再慢一点让我们能陪你的时间多一点再多一点。我很害怕真的。我不知道这场生日会一过会有多少人没有了执念会有多少人转身就说再见。我不知道接下来我还要怎么做才能更好地去喜欢你是不是真的其实少我一个也没有关系。那么你呢你害怕么。很幸运那天给你写的情书能被抽中听你念出我的名字脑海只剩一片空白【所以不要害怕哦喜欢你的人才不会在意任何东西】听到这句的时候好像一下子被敲醒我又在害怕什么呢看着你陪着你我已经很满足很满足了呀以后大家都只会越来越好不是吗。于是收拾心情又来了一趟重庆之旅。看你作为重庆优秀艺人在家乡的舞台上闪闪发光听身旁的叔叔阿姨夸赞你精神帅气问我这是辣过小伙子嘛我都会认真告诉他们【他叫管栎他是重庆人】有种吾家有儿初长成的感觉明明我不是个妈粉我想大概是因为骄傲吧我喜欢的男孩子啊真的好棒好棒。赶着生日在你的家乡给你说了生日快乐这样的感觉也是很棒很棒就莫名很开心在解放碑打卡应援的时候看到有和我一样的ydjj站在风里仰着脑袋只为等那十几秒的你又是一阵感动。也有游客和路人会驻足大概他们也在想哇这个男孩子好幸福被这么多人宠着爱着。是呀这么优秀的男孩子就该被更多的人看到啊～知道你也去打了卡又是一阵开心。宝贝宝贝你是不是也很骄傲！对你的你的都是你的！你看大家是不是也在陪你一起变优秀！现在还只是刚刚开始我们以后一起变得更棒更强大！好不好！所以呀我小小的脑袋瓜子不想再想太多了。我只想继续好好喜欢你。@UNINE_管栎
6458960694	想在北京拥有一个自己的小院子
1067968100	年会回北京一年，第一次看到所有的同事现在的年会真炫，即使鄙司这样土鳖小公司的年会，各种声光电手段都比那年港村回归20周年晚会酷炫小伙伴们多才多艺，老年人如我远远滴在台下看着颇感慨，听人介绍这个是钢琴十级那个自己在外面参加专业乐队，还有得过全美比赛大奖的被本行业耽误的hippop歌手……阳光普照又一年～～
5539272270	我真的想不到去年寒假在广州二十多度我和ysq天天开空调今年在北京暖气开的我和czx热死了czx现在打算去开空调了
2721995330	每次来北京出差，总有种进京赶考的感觉
6287843269	赶在北京时间还在kaiday之前🙋🙏这几天真的发生了很多，可能过了很久我还是会记得20200113即周围几天发生的事情(这几天把社交网络看了两遍，各种幕后纪录片也都看了差不多两遍，bgm和混音师真的太牛了🙏🙏
2691453921	#蜂鸟(电视剧《我在北京等你》主题曲)#昨晚梦了个群像大戏，还是带有历史背景的苦难故事，就记得我一直在被追杀然后今早醒来胳膊就抬不起来了我妈说可能是骨头缝灌风，想到昨天穿着塑料袋和老师说不冷的我主要是明天要去跳舞了明天醒来能好吗
1833866137	#盐水鸭的碎碎念#总觉得北京的❄️有心事希望是我想多了愿万事顺遂
6333910642	#电视剧我在北京等你#逐梦路上，“等”你同行！#电视剧我在北京等你#
6361277289	北京牙齿矫正#隐形矫正#哈哈，也不是我啰嗦，是医疗这事，必须是要严谨对待。从学生时代到参军的经历再到正畸工作上，所做的事情、手下带的学生助手们、经过我手的每个案例，都得“严谨”对待
1902560833	我的前世是老北京的一棵树，可能生在故宫，可能在什刹海，可能在每一条胡同口，我枝桠细繁，迎风招展，沉默无言。
6346462904	北京密云：社工精准救助心灵“灌溉”开出爱之花O网页链接
1762951025	现在的小孩眼界真不得了。我六年级的小侄女跟我谈到大学，低着头很随意地问我，舅舅，北京大学怎么样啊？我猛一抬头盯着她，她也抬起头看我，不行吗，那哈佛牛津还好吧？我手心冒汗，还好，还好。回头我问我姐，侄女的期末成绩怎么样？我姐摇了摇头，一言难尽啊……
6659851874	#北京冬奥会志愿者#（分享自：爱奇艺泡泡圈）O网页链接
6436957580	强烈推荐A8体育新闻：【战报】亚当斯31+11+9约翰逊27+17青岛主场大胜北京豪取三连胜O网页链接
7357960861	《秦光荣赃物曝光，翡翠玉镯堆满一桌子，在北京住1200平别墅》秦光荣赃物曝光，翡翠玉镯堆满一桌子，在北京住1200平别墅O网页链接
6436957580	强烈推荐A8体育新闻：【战报】孙悦19分深圳7人上双仍告负北京主场险胜深圳取得三连胜O网页链接
7010101264	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
7376253759	#抗击肺炎关爱医护#涓滴之水成海洋，颗颗爱心变希望。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
5578971982	@北京日报呵呵，谜之骚操作，一脸懵微博视频
1105244233	1月31日，农历正月初七，当日起，北京地铁启动全线进站测温。此前一天，北京地铁公司官方微博表示，将采用非配合式热成像体温测试系统、手持式体温检测仪等方式对进站乘客体温进行测试，进一步提高进站人员测温效率。上午11时，封面新闻记者在建国门地铁站采访时注意到，旅客进站时，工作人员采用手持式体温检测仪分别对乘客的头部和腕部进行两次检测，检测结果正常方可安检进站。一位负责体温检测的工作人员对记者表示，体温超过37.3摄氏度的乘客将被禁止进站乘车，并在地铁站内的一个单独房间进行隔离观察，地铁工作人员会同时通知医务人员到站对发热乘客进行进一步检查。
7088855447	杨超越🚀火箭少女101杨超越✖️了不起的长城📣“搬砖”不易快来加油打气🧱本周六20:30北京卫视开播在即！跟砖员小🐑一起行走万里长城路！
2734669517	晚安，小千，好梦今天晚上陪小姐妹出去做头发了，回来的太晚，现在才忙完哦宝贝到家了吗？今天听了宝贝的新节目呢，我宝贝真是个可爱的小机灵鬼宝贝好真诚，认真的聆听，诚恳的给出自己的意见，好喜欢这样的小千哦，对待每一个人都报以最大的真诚，我们小千是世界上最最最好的宝贝，妈咪给亲亲哦@TFBOYS-易烊千玺宝贝，到家好好休息，早点睡觉，好好照顾，北京天冷，穿多点哈我永远最偏爱我的小孩晚安，好梦
3475915680	狮子座的夜晚不是人系列感觉好久没有这么煽情过这么泪点低的时候了这两天真是频繁的想哭明明前几天刚和朋友吐槽完自己是个冷漠冷血又共情低的人这两天就止不住的心疼小何的微博太杀我了仿佛看到了自己但是我不如人家一点点的优秀哈哈哈哈自己最近的状态也很神奇说是不在意但是频繁了解一切身边人的动态在意别人对我的评价在意他人对我的感受包括家人。前两天妈妈突如其来的关怀让我慌了神我不知道发生了什么不知道妈妈在担心什么于是跟家里打了一下午的电话之后偷偷流了眼泪没什么原因只是觉得自己配不上爸妈如此的爱。我一直都知道小孙是个很差劲的人学习不好长得一般身材不好不够努力也不够勤奋胸无大志天天混日子我不知道为什么还有人觉得这样的我是不错的于是老跟舍友开玩笑说:你们是想捧杀我吧。我知道我自己是没自信的但是我不承认这一点狮子座面子大过天能抗的都自己扛我习惯了。深夜被小何触动了所以不知道自己杂七杂八写了什么大概就是吐槽不要太在意。我知道我不好可是我依旧相信我有好的地方路就在那通向哪里虽然还不清楚但是多走走总是好的想考研究生想去北京因为离家近也想去重庆因为城市好又想去杭州因为有我喜欢的行业发展传统文化可是我也舍不得家。选择嘛就是这样不过想了也没有用还不知道自己能不能考上研究生呢~先不问前程先脚踏实地走我现在的路吧。来着突然矫情的玲酱。全世界都很爱你。晚安。
6507307362	《李亚花鸟画多少钱一平尺13718748166——百度贴吧》李亚，1977年出生于河北省晋州市，现居北京。别署二石精舍、鹤庐。毕业于河北正定师范学校美术专业、河北师范大学美术系，进修于天津美术学院，结业于清华大学首届霍春阳传统绘画研究室。国画主攻花鸟、人物，书法擅长篆隶。现为中国美术家协会会员、霍春阳先生入室弟子兼助教、河北省中国画研究会理事、中国画学会河北分会理事、河北省书法家协会会员、河北美术学院客座教授。O网页链接
6469160083	[新闻]200102易烊千玺现身长沙机场飞回北京易主播首次上任完美END今日晚，易烊千玺现身长沙机场，开启了飞往北京的行程。出现在粉丝镜头前的易烊千玺身穿红色口袋的黑色羽绒服内搭灰色卫衣帅气依旧。今日是易烊千玺解锁新身份《朋友请听好》中的易主播第一天上@爱豆APPO[易烊千玺][新闻]200102易烊千玺现身长沙机场飞回北京易主播首次上任完美END
5398769779	突然决定了目标加油努力，努力去北京，碰到你٩(⁎́ი̀⁎)۶:.✧我可以实现的，对吧白敬亭@白敬亭
6706469676	我在北京，但是我不喜欢北京，只是因为这里能挣很多钱。房贷，房租，日常花销，蠢狗和其它宠物的花销，疲惫不堪。但是明明又没有喜欢的地方，一个94年的北方的姑娘，想知道哪里会是个让人很舒服的城市。听说，网易云是中国网络上最平和的地方。
2055118357	真的哭了。去年在北京看《NexttoNormal》的时候还蛮喜欢徐均朔的Gabe的，所以刷了他的两场，当然剧我也是真的很很很喜欢。结果今年他参加了个声入人心是怎么回事，《面试》的票也买不到了？？？？？怎么突然就这么红了……再也不是我私藏的小宝贝了
2645376702	亲爱的新年好[星星][星星][星星]，21世纪20年第二个电影那个小女孩居然是幻想或者女主以前的状态，这个反转这么没想到[冰雪奇缘安娜][冰雪奇缘艾莎]居然剧中女主在北京呆了10年都没看过故宫的雪景啊！这个事情居然她十年都没机会去做！我居然刚好生日北上旅行，碰到故宫2019的初雪了，看到雪中紫禁城[冰雪奇缘雪宝]
